id,carnegie_basic,carnegie_undergrad,carnegie_size_setting,minority_serving_historically_black,minority_serving_predominantly_black,minority_serving_annh,minority_serving_tribal,minority_serving_aanipi,minority_serving_hispanic,minority_serving_nant,men_only,women_only,religious_affiliation,admission_rate_overall,admission_rate_by_ope_id,attendance_academic_year,attendance_program_year,tuition_in_state,tuition_out_of_state,tuition_program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt
177278,24,0,18,0,0,0,0,0,0,0,0,0,76,,,,,,,,7323,25296,6412,1,,,
177287,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16818,,,15450,8996,2656,,,0.6274,,0.6429
177302,7,4,1,0,0,0,0,0,0,0,0,0,,,,,21381,,,20465,8557,1543,3770,0.4118,0.6865,,0.3092
177339,19,12,11,0,0,0,0,0,0,0,0,0,27,0.9935,0.993485342,34771,,22745,22745,,10704,5237,6427,0.5333,0.4376,0.4817,
177418,18,13,10,0,0,0,0,0,0,0,0,0,30,0.9236,0.923636364,37775,,25460,25460,,15317,8829,6860,0.3679,0.3595,0.5,
177436,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,18601,,14441,14441,,4274,7184,,,0.6,,0.8
177472,4,2,4,0,0,0,0,0,0,0,0,0,,,,11214,,3192,5352,,2173,4735,5603,0.1883,0.4851,,0.295
177542,22,15,8,0,0,0,0,0,0,0,0,0,75,0.5455,0.545454545,32635,,21810,21810,,10203,5384,4782,1,0.3477,0.5063,
177551,22,11,10,1,0,0,0,0,0,0,0,0,,,,12872,,5340,9973,,3774,6880,4348,0.2586,0.7261,0.0696,
177579,23,0,7,0,0,0,0,0,0,0,0,0,,,,21795,,13920,13920,,12862,6112,4902,0.4706,0.6571,0.8047,
177588,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,15983,,,17800,11073,5958,,,0.6667,,0.3846
177603,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17371,,,15150,8393,3754,,,0.6173,,0.6364
177676,4,2,3,0,0,0,0,0,0,0,0,0,,,,10021,,3300,6450,,2221,5078,6429,1,0.3698,,0.2606
177685,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,18109,,,13875,11833,4479,,,0.6304,,0.7222
177719,26,11,6,0,0,0,0,0,0,0,0,0,,,,,,,,,20158,9045,7194,0.4811,0.2446,,
177746,30,13,7,0,0,0,0,0,0,0,0,0,,0.6719,0.671875,51509,,37800,37800,,18254,13402,7117,0.5545,0.4293,0.5445,
177816,24,13,8,0,0,0,0,0,0,0,0,0,30,0.7059,0.705882353,,,21540,21540,,13546,41246,4368,0.5526,0.0755,0.6667,
177834,25,0,18,0,0,0,0,0,0,0,0,0,,,,,,,,,36534,20322,8969,0.2562,,,
177870,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,7050,,4500,4500,,161,4115,,,0.8571,,0.85
177931,-2,-2,-2,0,0,0,0,0,0,0,0,0,,0.76,0.76,,18927,,,12305,8309,4511,,,0.5918,,0.7692
177940,22,11,11,1,0,0,0,0,0,0,0,0,,,,16516,,7632,14172,,3046,6759,5663,0.7333,0.5581,0.1584,
177968,17,13,14,0,0,0,0,0,0,0,0,0,,0.7375,0.737478411,29322,,16960,16960,,13194,4827,7468,1,0.3377,0.4985,
177977,7,3,2,0,0,0,0,0,0,0,0,0,,,,15684,,6060,11040,,5543,10450,5262,0.8053,0.3667,,0.7089
177986,26,5,9,0,0,0,0,0,0,0,0,0,,1,1,,,6860,6860,,22005,11802,6672,0.4154,0.2824,,
177995,1,2,4,0,0,0,0,0,0,0,0,0,,,,11556,,3120,7140,,2127,4733,6922,1,0.3652,,0.212
178004,-2,-2,-2,0,0,0,0,0,0,0,0,0,,1,1,23229,,10598,10598,,8356,8813,,,0.0421,,0
178059,17,9,13,0,0,0,0,0,0,0,0,0,,0.9188,0.918786256,43329,,28470,28470,,13141,6296,8126,0.2204,0.3013,0.7156,
178077,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,21877,,,15150,9326,3103,,,0.624,,0.7083
178110,9,3,1,0,0,0,0,0,0,0,0,0,,,,16392,,11375,11375,,4689,4394,2785,,0.8143,,0.4815
178183,10,4,1,0,0,0,0,0,0,0,0,0,,0.9013,0.901315789,,25021,,,14680,3319,3441,3776,,0.4672,,0.8846
178208,24,5,10,0,0,0,0,0,0,0,0,0,75,0.9455,0.945454545,16832,,7810,7810,,5624,1804,4835,0.2612,0.3571,0.4118,
178217,1,3,3,0,0,0,0,0,0,0,0,0,,,,13530,,3520,6280,,1815,3839,5452,0.3421,0.3302,,0.3312
178244,18,11,9,0,0,0,0,0,0,0,0,0,54,0.545,0.545,36242,,26020,26020,,10154,4832,5654,0.2286,0.1805,0.3772,
178341,22,9,12,0,0,0,0,0,0,0,0,0,,0.9508,0.950782998,14467,,6067,11568,,3035,6141,5934,1,0.4447,0.3319,
178369,22,15,11,0,0,0,0,0,0,0,0,0,66,0.5365,0.536521739,32169,,20200,20200,,6516,4006,4595,0.6054,0.3767,0.2853,
178387,19,11,13,0,0,0,0,0,0,0,0,0,,,,17481,,7570,13465,,6064,10182,6710,0.6035,0.3633,0.2938,
178396,15,14,15,0,0,0,0,0,0,0,0,0,,0.7809,0.780900593,25656,,9787,26506,,11279,12083,9334,0.7179,0.1891,0.6823,
178402,16,15,15,0,0,0,0,0,0,0,0,0,,0.6415,0.641461007,21120,,8011,19793,,11706,13714,8855,0.6272,0.2438,0.4847,
178411,16,14,13,0,0,0,0,0,0,0,0,0,,0.8351,0.835139319,22045,,9246,25918,,11853,14144,10365,0.7698,0.2473,0.6413,
178420,16,9,12,0,0,0,0,0,0,0,0,0,,0.7594,0.759390863,21317,,9590,25505,,8691,9876,8569,0.5222,0.2354,0.5565,
178448,2,2,3,0,0,0,0,0,0,0,0,0,,,,11778,,3300,6600,,3733,3697,5251,0.2628,0.4462,,0.3018
178466,-2,-2,-2,0,0,0,0,0,0,0,0,0,,0.4769,0.476923077,,19774,,,12219,6411,13080,,,0.4833,,0.8889
178518,24,0,18,0,0,0,0,0,0,0,0,0,59,,,,,,,,6334,8316,6504,0.6,,,
178527,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,11186,,,9850,6165,1948,,,0.6552,,0.5
178615,19,14,14,0,0,0,0,0,0,0,0,0,,0.6749,0.674900247,20633,,7656,14440,,4888,10005,7046,0.8733,0.1866,0.7489,
178624,18,12,14,0,0,0,0,0,0,0,0,0,,0.7411,0.741080133,18876,,7657,12908,,7040,9421,6908,0.7948,0.3191,0.4978,
178679,24,9,7,0,0,0,0,0,0,0,0,0,48,0.4922,0.492211838,21031,,12720,12720,,8771,6853,5556,0.5606,0.4127,0.4901,
178697,22,12,11,0,0,0,0,0,0,0,0,0,102,0.1348,0.134769231,28912,,19130,19130,,2266,10117,7410,0.7012,0.5167,0.7179,
178721,18,5,12,0,0,0,0,0,0,0,0,0,,0.6904,0.690426639,23850,,10774,10774,,9497,4199,6495,0.1136,0.3319,0.2333,
178767,29,7,6,0,0,0,0,0,0,0,0,0,,,,21685,,12720,12720,,13212,9468,4965,,0.7273,0.1818,
178828,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16270,,,7334,3561,12263,,,0.6479,,0.7759
178891,14,7,9,0,0,0,0,0,0,0,0,0,,,,22042,,14457,14457,,12644,5468,5180,0.5671,0.5857,0.5573,
178989,26,0,7,0,0,0,0,0,0,0,0,0,,,,,,,,,21396,17373,7150,0.9189,0.1121,,
179043,18,15,11,0,0,0,0,0,0,0,0,0,30,0.7246,0.724558587,49195,,36590,36590,,15919,7933,7102,0.5,0.1327,0.7454,
179052,-2,-2,-2,0,0,0,0,0,0,0,0,0,,0.9348,0.934782609,,11994,,,10750,3447,5230,,,0.4277,,0.9167
179159,16,14,17,0,0,0,0,0,0,0,0,0,30,0.6443,0.644255826,55055,,42166,42166,,20686,19514,10208,0.6746,0.1219,0.7733,
179195,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,9698,,,9900,4765,1334,,,0.4237,,0.4545
179229,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,15923,,,12750,4590,8846,,,0.7692,,0.5
179238,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,24111,,,8500,7853,7047,,,0.625,,0.6111
179256,24,11,8,0,0,0,0,0,0,0,0,0,48,0.24,0.24,18863,,11610,11610,,10374,8700,3458,0.2,0.6018,0.24,
179265,26,15,11,0,0,0,0,0,0,0,0,0,,0.7202,0.720221607,43509,,29451,29451,,26399,16116,9228,1,0.3135,0.7056,
179308,2,1,5,0,0,0,0,0,0,0,0,0,,,,12051,,3285,6435,,1969,6721,7191,0.2946,0.3534,,0.1236
179317,24,0,18,0,0,0,0,0,0,0,0,0,71,,,,,,,,13137,16308,6676,0.2941,,,
179326,19,9,10,0,0,0,0,0,0,0,0,0,75,0.732,0.731953291,32924,,23358,23358,,9806,6488,5838,0.4737,0.3892,0.4538,
179344,2,2,2,0,0,0,0,0,0,0,0,0,,,,12502,,4230,7950,,1403,4008,5423,1,0.458,,0.2053
179450,26,11,6,0,0,0,0,0,0,0,0,0,,,,,,,,,14104,5057,8508,1,0.2511,,
179511,10,2,1,0,0,0,0,0,0,0,0,0,,,1,,30893,,,14570,17584,4460,3691,0.8571,0.7746,,0.2389
179539,1,2,3,0,0,0,0,0,0,0,0,0,,,,9595,,2880,5640,,2841,4998,4926,0.2365,0.4294,,0.3066
179548,20,13,8,0,0,0,0,0,0,0,0,1,,0.5311,0.531126872,44234,,30344,30344,,11574,10033,6432,0.8704,0.4623,0.6087,
179557,18,13,13,0,0,0,0,0,0,0,0,0,,0.8455,0.845489251,18567,,7185,12720,,5979,7043,7077,1,0.31,0.521,
179566,17,13,15,0,0,0,0,0,0,0,0,0,,0.8404,0.840368137,20482,,7306,14746,,6689,6947,7400,0.6862,0.2913,0.5491,
179645,1,2,3,0,0,0,0,0,0,0,0,0,,,,15499,,3810,6390,,983,4616,5027,1,0.5427,,0.2215
179715,6,1,2,0,0,0,0,0,0,0,0,0,,,,13864,,3510,6210,,1730,4825,5119,1,0.3477,,0.4139
179812,25,0,18,0,0,0,0,0,0,0,0,0,,,,,,,,,39022,12575,9528,0.6364,,,
179867,15,14,17,0,0,0,0,0,0,0,0,0,,0.1596,0.15963628,69754,,51533,51533,,25799,118824,14653,0.6718,0.0997,0.9417,
179894,18,9,13,0,0,0,0,0,0,0,0,0,,0.5356,0.535561878,41764,,27100,27100,,16547,7911,8920,1,0.3295,0.6356,
179946,21,12,8,0,0,0,0,0,0,0,0,0,66,0.9014,0.901449275,38279,,25940,25940,,8922,7113,6324,1,0.2957,0.6508,
179955,22,14,8,0,0,0,0,0,0,0,0,0,,0.4763,0.476277372,46532,,33620,33620,,11538,10934,6926,0.6014,0.2379,0.5926,
179964,17,13,11,0,0,0,0,0,0,0,0,0,61,0.7486,0.748590755,37412,,23260,23260,,8769,5242,5428,0.1684,0.2816,0.5922,
179991,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,15663,,,11665,4390,9667,,,0.4103,,0.7857
180054,33,3,1,0,0,0,1,0,0,0,0,0,,,,11960,,3493,3493,,153,9491,4404,0.9149,0.6635,,0.0707
180063,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,13773,,,10950,6086,3555,,,0.6724,,0.4571
180081,8,2,2,0,0,0,0,0,0,0,0,0,,,0.923809524,13361,,3351,8974,,4575,5033,8215,0.7647,0.3115,,0.2185
180090,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,10290,,,10800,4845,2067,,,0.65,,0.7763
180106,22,14,11,0,0,0,0,0,0,0,0,0,30,0.7781,0.778108712,47099,,34480,34480,,16441,8664,6372,0.6294,0.2094,0.7151,
180151,3,3,1,0,0,0,0,0,0,0,0,0,,,,14143,,3720,7770,,4597,8370,5179,0.4063,0.303,,0.3735
180160,33,2,1,0,0,0,1,0,0,0,0,0,,,,11187,,2260,2260,,1118,13740,5404,1,0.506,,0.3448
180179,19,7,12,0,0,0,0,0,0,0,0,0,,,,16736,,5833,18723,,5649,7730,6637,0.5114,0.3155,0.2717,
180197,6,1,2,0,0,0,0,0,0,0,0,0,,,,12945,,4638,11778,,4258,8479,5289,1,0.2853,,0.2448
180203,33,3,1,0,0,0,1,0,0,0,0,0,,,,13157,,2410,2410,,1191,13536,4350,0.7778,0.6577,,0.2759
180212,33,3,1,0,0,0,1,0,0,0,0,0,,,,9250,,2250,2250,,1767,11439,5628,0.6563,0.2494,,0.0816
180249,5,1,2,0,0,0,0,0,0,0,0,0,,,,13062,,3255,9819,,3161,8490,7439,0.3739,0.4636,,0.1591
180258,22,5,7,0,0,0,0,0,0,0,0,0,30,0.616,0.616016427,34712,,24440,24440,,8541,5743,5481,0.5319,0.2639,0.454,
180276,8,1,2,0,0,0,0,0,0,0,0,0,,,,14627,,3229,8789,,3056,6744,5159,0.2581,0.3394,,0.2598
180328,33,3,1,0,0,0,1,0,0,0,0,0,,,,10485,,3200,3200,,2413,2348,2117,1,0.4395,,0.0233
180373,5,3,1,0,0,0,0,0,0,0,0,0,,,,12366,,4125,8595,,4133,5878,5178,1,0.3179,,0.4375
180416,20,15,9,0,0,0,0,0,0,0,0,0,,0.9238,0.923809524,18433,,7125,21956,,7666,8434,7459,0.7447,0.2983,0.4137,
180461,15,13,16,0,0,0,0,0,0,0,0,0,,0.8311,0.831116942,19980,,7079,24071,,10272,7962,8705,0.6134,0.2405,0.5449,
180489,16,13,13,0,0,0,0,0,0,0,0,0,,0.9264,0.926399224,18490,,7063,24943,,8309,9899,7608,0.7253,0.3375,0.458,
180522,22,11,7,0,0,0,0,0,0,1,0,0,,1,1,15326,,5861,18171,,5211,8499,5728,1,0.4557,0.3266,
180595,20,12,8,0,0,0,0,0,0,0,0,0,76,0.6438,0.643780291,37687,,27566,27566,,12979,8449,6337,0.8947,0.326,0.5244,
180647,33,11,6,0,0,0,1,0,0,0,0,0,,,,13665,,4311,11583,,1560,15904,5511,0.7459,0.6612,0.5524,
180692,22,11,10,0,0,0,0,0,0,0,0,0,,0.6074,0.607361963,16461,,5502,16716,,5945,6741,6547,0.699,0.3741,0.4274,
180771,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,20955,,,18660,11362,5788,,,0.6176,,0.7333
180814,18,11,12,0,0,0,0,0,0,0,0,0,,,,16865,,7752,7752,,11409,2646,5696,0.2157,0.2917,0.1667,
180832,26,5,6,0,0,0,0,0,0,0,0,0,50,0.6207,0.620689655,28645,,16290,16290,,14039,10934,6031,0.7632,0.3299,0.7407,
180878,26,5,6,0,0,0,0,0,0,0,0,0,,0.5234,0.523364486,26646,,15190,15190,,16669,9233,7136,0.4935,0.3266,0.7857,
180902,9,1,3,0,0,0,0,0,0,0,0,0,,,,11693,,3000,4320,,1997,8242,6327,0.5087,0.2785,,0.4042
180948,19,11,11,0,0,0,0,0,0,0,0,0,,,,19528,,7122,7152,,4779,5779,7151,1,0.3518,0.4184,
180957,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,12604,,,19430,9968,6263,,,0.8235,,0.7045
180984,18,12,11,0,0,0,0,0,0,0,0,0,68,0.7495,0.749512036,39667,,31000,31000,,11286,6285,4868,0.9067,0.1873,0.6624,
181002,17,14,14,0,0,0,0,0,0,0,0,0,30,0.7201,0.720057572,51590,,38750,38750,,26677,15275,9472,0.6541,0.1418,0.806,
181020,21,12,11,0,0,0,0,0,0,0,0,0,,0.6518,0.651755853,44554,,32250,32250,,12117,12389,6969,0.6894,0.2856,0.6276,
181093,22,13,8,0,0,0,0,0,0,0,0,0,42,0.4591,0.459119497,33190,,23030,23030,,11624,13445,4485,0.3,0.4904,0.4286,
181127,22,12,11,0,0,0,0,0,0,0,0,0,66,0.6833,0.683290488,41063,,29200,29200,,8466,8153,6169,1,0.2946,0.5452,
181145,10,4,1,0,0,0,0,0,0,0,0,0,30,,,,,,,,2995,6974,5417,,0.1667,,
181190,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,21360,,,19000,6767,3419,,,0.5533,,0.5859
181215,18,13,14,0,0,0,0,0,0,0,0,0,,0.8175,0.817458975,21605,,7294,13194,,5330,9206,7474,0.7118,0.3184,0.6133,
181242,22,5,6,0,0,0,0,0,0,0,0,0,,,,,,15352,15352,,10857,3242,5855,0.1818,0.6532,0.3158,
181297,26,5,6,0,0,0,0,0,0,0,0,0,71,0.6818,0.681818182,26226,,15980,15980,,14132,9488,5613,0.875,0.3168,0.7,
181303,3,1,4,0,0,0,0,0,0,0,0,0,,,,10251,,2970,4568,,1972,5821,7200,0.2135,0.2802,,0.1581
181312,6,1,2,0,0,0,0,0,0,0,0,0,,,,10895,,3120,3930,,2049,7196,6859,0.386,0.2566,,0.3494
181330,20,11,11,0,0,0,0,0,0,0,0,0,39,0.643,0.642996743,41473,,31630,31630,,12410,4671,5745,1,0.2894,0.4868,
181376,24,11,8,0,0,0,0,0,0,0,0,0,48,0.4416,0.309574468,28750,,16830,16830,,9517,9789,5581,0.24,0.4417,0.2439,
181394,16,9,15,0,0,0,0,0,0,0,0,0,,0.8653,0.865254422,17935,,7630,20320,,6562,8886,8303,0.5041,0.32,0.4708,
181400,22,5,6,0,0,0,0,0,0,0,0,0,,,,23836,,15352,15352,,10308,2798,5352,0.175,0.7192,0.25,
181419,33,1,1,0,0,0,1,0,0,0,0,0,,,,17832,,4080,4080,,5309,18488,3460,0.4091,0.3829,,0.0667
181428,25,11,12,0,0,0,0,0,0,0,0,0,,,,,,,,,13361,45076,9029,0.8402,0.2144,,
181446,19,14,11,0,0,0,0,0,0,0,0,0,71,0.7126,0.712565445,43262,,32894,32894,,12051,7115,6730,0.4937,0.2737,0.6518,
181464,15,14,16,0,0,0,0,0,0,0,0,0,,0.6438,0.643808122,23278,,8978,24098,,9764,12043,10762,0.9388,0.2153,0.6795,
181491,6,2,3,0,0,0,0,0,0,0,0,0,,,,12740,,3405,4545,,2573,7283,4436,0.4261,0.2264,,0.5516
181534,19,7,10,0,0,0,0,0,0,0,0,0,,,,18089,,7260,7260,,4036,4911,7555,1,0.3018,0.3605,
181543,24,9,7,0,0,0,0,0,0,0,0,0,74,0.4,0.4,14741,,6560,6560,,3408,6403,3536,,0.5135,0,
181604,19,13,10,0,0,0,0,0,0,0,0,1,30,0.5608,0.560846561,40604,,19950,19950,,15058,7563,6302,0.9701,0.3697,0.4773,
181640,6,2,4,0,0,0,0,0,0,0,0,0,,,,11480,,3570,4182,,2461,7998,5395,0.5154,0.3298,,0.3073
181738,22,13,8,0,0,0,0,0,0,0,0,0,95,0.5995,0.599491418,33890,,23070,23070,,14932,10771,5453,0.9692,0.3668,0.539,
181765,13,3,1,0,0,0,0,0,0,0,0,0,,,0.643808122,16055,,5062,5062,,2513,8813,7904,0.6818,0.2836,,0.4876
181783,19,11,11,0,0,0,0,0,0,0,0,0,,,,17371,,6848,11986,,4457,7224,7288,0.5409,0.3426,0.5089,
181817,6,2,2,0,0,0,0,0,0,0,0,0,,,,12248,,2760,2928,,2202,9473,6413,1,0.2734,,0.3095
181853,22,11,8,0,0,0,0,0,0,0,0,0,74,0.4849,0.48490566,26750,,18760,18760,,8684,5754,5299,0.5882,0.4815,0.5378,
181880,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,20254,,,20815,13461,5818,,,0.571,,0.7013
181941,7,4,1,0,0,0,0,0,0,0,0,0,,,,,21100,,,24110,7243,5510,4523,0.6571,0.7123,,0.5837
182005,14,5,15,0,0,0,0,1,1,0,0,0,,,,11628,,3285,10063,,2461,5671,7075,0.9873,0.3038,0.0864,
182111,30,7,6,0,0,0,0,0,0,0,0,0,,,,26039,,17410,17410,,11155,5205,5200,0.1842,0.6625,0.3077,
182148,7,3,1,0,0,0,0,0,0,0,0,0,,,,26356,,12510,12510,,9906,6614,7280,,0.676,,0.6176
182281,15,9,15,0,0,0,0,1,0,0,0,0,,0.8107,0.810676661,16964,,7665,21853,,7181,9791,10544,1,0.3576,0.4157,
182290,15,13,15,0,0,0,0,0,0,0,0,0,,0.8803,0.880259233,21142,,7599,21788,,7137,14571,9979,0.9689,0.2645,0.5499,
182306,23,5,9,0,0,0,0,0,0,0,0,0,,,,14477,,3015,9793,,2667,7364,7773,0.3651,0.1755,0.2778,
182458,19,11,7,0,0,0,0,0,0,0,0,0,,0.6898,0.689795918,46757,,32639,32639,,13714,7498,5643,0.25,0.3787,0.4412,
182500,5,1,4,0,0,0,0,0,0,0,0,0,,,,12088,,3075,9853,,2623,4443,7416,0.988,0.2359,,0.2839
182564,14,5,9,0,0,0,0,0,1,0,0,0,,,,14584,,3045,9823,,2202,5859,5620,0.249,0.3144,0.25,
182634,22,10,8,0,0,0,0,0,0,0,0,0,,0.8727,0.872705974,55476,,41186,41186,,10119,8620,7259,1,0.2716,0.5894,
182652,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17223,,,18899,13122,5561,,,0.5192,,0.8043
182670,15,14,14,0,0,0,0,0,0,0,0,0,,0.1045,0.104467182,69474,,53368,53368,,31475,29248,14996,0.8153,0.149,0.9595,
182704,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,14332,,,18495,13727,11616,,,0.4887,,0.5
182722,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,14965,,,18495,9567,8109,,,0.378,,0.9231
182795,19,12,11,0,0,0,0,0,0,0,0,0,,0.7643,0.76426799,50050,,34995,34995,,15819,7525,5787,0.3048,0.2995,0.489,
182829,31,0,18,0,0,0,0,0,0,0,0,0,,,0.763070683,,,,,,17181,22627,9432,0.4833,,,
182892,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16977,,,16608,14829,6932,,,0.5362,,0.7931
182917,21,10,8,0,0,0,0,0,0,0,0,0,30,1,1,32956,,24000,24000,,9551,7031,3696,0.3529,0.4556,0.5714,
182953,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19321,,,16995,8047,3735,,,0.39,,0.7407
182980,18,11,10,0,0,0,0,0,0,0,0,0,,0.9959,0.995875841,50138,,36954,36954,,9581,3776,6143,0.2359,0.5196,0.4222,
182999,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,26578,,,17301,11372,5376,,,0.4565,,0.76
183026,18,5,15,0,0,0,0,0,0,0,0,0,,0.7805,0.780463537,49005,,31136,31136,,10531,1959,8012,1,0.4495,0.488,
183035,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,21060,,,10500,9524,1905,,,0.46,,0.8485
183044,15,14,17,0,0,0,0,0,0,0,0,0,,0.7651,0.763070683,31835,,18067,32637,,13700,11696,11673,0.6559,0.2026,0.7777,
183062,22,10,14,0,0,0,0,0,0,0,0,0,,0.8267,0.826702509,26095,,13868,22614,,11114,9829,9320,0.5012,0.2295,0.6236,
183071,21,13,6,0,0,0,0,0,0,0,0,0,,0.6056,0.763070683,20305,,14850,29420,,11361,11357,9534,0.3545,0.2566,0.4,
183080,18,12,14,0,0,0,0,0,0,0,0,0,,0.7879,0.787937453,27316,,13770,22230,,10557,8057,8545,0.4649,0.3033,0.5447,
183099,4,2,3,0,0,0,0,0,0,0,0,0,,,,20060,,7424,16000,,6838,5868,6729,0.2339,0.3229,,0.2008
183105,9,1,1,0,0,0,0,0,0,0,0,0,,,,18776,,7664,16240,,6366,5719,5875,0.1569,0.5025,,0.4918
183114,8,1,1,0,0,0,0,0,0,0,0,0,,,,21102,,7175,15751,,6518,7269,5893,0.1654,0.4123,,0.2407
183123,8,2,2,0,0,0,0,0,0,0,0,0,,,,19338,,6972,15548,,6742,6796,5581,0.2188,0.3978,,0.2888
183132,5,1,2,0,0,0,0,0,0,0,0,0,,,,17280,,7232,15808,,6955,4866,6251,0.1748,0.318,,0.2857
183141,5,1,2,0,0,0,0,0,0,0,0,0,,,,16054,,7328,15904,,6623,4684,6296,0.1387,0.3026,,0.2614
183150,5,1,2,0,0,0,0,0,0,0,0,0,,,,18564,,7424,16000,,8901,5785,6251,0.1532,0.3059,,0.1642
183202,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19025,,,16200,9172,3571,,,0.4219,,0.7308
183211,18,9,10,0,0,0,0,0,0,0,0,0,30,0.6794,0.679352581,42732,,31090,31090,,11342,6132,7276,0.2727,0.2681,0.5408,
183239,21,14,11,0,0,0,0,0,0,0,0,0,30,0.7605,0.76053443,54867,,40200,40200,,20324,13627,8866,0.7463,0.1342,0.7993,
183248,10,2,1,0,0,0,0,0,0,0,0,0,30,,,,,22933,22933,,14610,8428,6818,0.5455,0.4696,,1
183257,20,5,9,0,0,0,0,0,0,0,0,0,,,,17349,,7593,8505,,5805,3884,5431,0.0629,0.431,0.1379,
183275,21,15,8,0,0,0,0,0,0,0,0,0,30,1,1,32300,,21000,21000,,9723,9507,5575,1,0.4839,0.6522,
183488,9,3,1,0,0,0,0,0,0,0,0,0,,0.4116,0.41160221,29349,,14832,14832,,16184,5991,4941,0.3065,0.7148,,0.5872
183655,1,2,3,0,0,0,0,0,0,0,0,0,,,,14456,,4551,7851,,3134,3514,6967,1,0.5184,,0.1754
183725,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,23751,,,17893,10012,3312,,,0.7491,,0.7553
183743,1,2,4,0,0,0,0,0,1,0,0,0,,,,14538,,4446,8338,,5517,7117,8040,0.2498,0.3228,,0.216
183789,22,7,9,0,0,0,0,0,0,0,0,0,,,,33042,,25300,25300,,18934,7245,6721,1,0.6839,0.3302,
183804,24,11,14,0,0,0,0,0,0,0,1,0,,,,,,,,,2774,1018,6879,0.1037,0.6921,,
183822,21,11,10,0,1,0,0,0,1,0,0,0,66,0.6398,0.639820359,43059,,29300,29300,,18169,8644,8373,1,0.6838,0.3198,
183859,4,2,4,0,0,0,0,0,0,0,0,0,,,,12673,,4388,7911,,3390,4408,8030,1,0.2516,,0.2748
183877,2,2,4,0,0,0,0,0,0,0,0,0,,,,11425,,4065,6495,,2901,3043,5405,1,0.2966,,0.2393
183910,19,10,10,0,0,0,0,0,0,0,0,0,30,0.6374,0.637362637,43930,,33950,33950,,16883,6200,7842,1,0.427,0.6601,
183938,5,2,4,0,0,0,0,0,0,0,0,0,,,,9634,,4320,4440,,3329,3764,7683,1,0.3857,,0.1563
183974,19,11,11,0,0,0,0,0,0,0,0,0,71,0.87,0.870046083,46483,,32580,32580,,15628,5526,7360,1,0.3379,0.6064,
183983,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16327,,,12050,9451,8071,,,0.3818,,0.9367
184047,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,22661,,,14730,16349,4961,,,0.5244,,0.5185
184056,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,29154,,,26486,13875,7642,,,0.6555,,0.6244
184092,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17884,,,18495,10228,1773,,,0.7119,,0.5582
184180,1,2,4,0,0,0,0,0,0,0,0,0,,,,13094,,4830,11790,,5136,5907,7651,0.3073,0.2254,,0.3069
184205,4,2,3,0,0,0,0,0,1,0,0,0,,,,13140,,4440,8580,,2545,5327,6643,1,0.5432,,0.2633
184278,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,36121,,,26925,27137,10033,,,0.5138,,0.8866
184348,21,12,11,0,0,0,0,0,0,0,0,0,71,0.6343,0.634321373,64187,,49468,49468,,15867,15159,9111,0.6124,0.2932,0.6189,
184427,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19906,,,30837,11584,3558,,,0.5926,,0.6652
184481,4,2,4,0,1,0,0,0,1,0,0,0,,,,15797,,4995,8790,,5076,3738,7422,1,0.5614,,0.1333
