zip,type,city,state,county,timezone,world_region,country,latitude,longitude,irs_estimated_population_2015
15283,UNIQUE,Pittsburgh,50,Allegheny County,America/New_York,,US,40.43,-79.97,0
15285,UNIQUE,Pittsburgh,50,Allegheny County,America/New_York,,US,40.44,-79.99,0
15286,UNIQUE,Pittsburgh,50,Allegheny County,America/New_York,,US,40.43,-79.97,0
15288,STANDARD,Pittsburgh,50,,America/New_York,,US,40.44,-79.94,0
15289,UNIQUE,Pittsburgh,50,Allegheny County,America/New_York,,US,40.44,-79.94,123
15290,STANDARD,Pittsburgh,50,Allegheny County,America/New_York,,US,40.46,-80.02,0
15295,STANDARD,Pittsburgh,50,Allegheny County,America/New_York,,US,40.43,-79.88,0
15301,STANDARD,Washington,50,Washington County,America/New_York,,US,40.17,-80.24,42060
15310,STANDARD,Aleppo,50,Greene County,America/New_York,,US,39.82,-80.45,200
15311,STANDARD,Amity,50,Washington County,America/New_York,,US,40.05,-80.2,1250
15312,STANDARD,Avella,50,Washington County,America/New_York,,US,40.28,-80.47,3240
15313,PO BOX,Beallsville,50,Washington County,America/New_York,,US,40.07,-80.02,432
15314,STANDARD,Bentleyville,50,Washington County,America/New_York,,US,40.11,-80,3010
15315,PO BOX,Bobtown,50,Greene County,America/New_York,,US,39.75,-79.98,672
15316,STANDARD,Brave,50,Greene County,America/New_York,,US,39.72,-80.25,210
15317,STANDARD,Canonsburg,50,Washington County,America/New_York,,US,40.26,-80.18,38600
15320,STANDARD,Carmichaels,50,Greene County,America/New_York,,US,39.89,-79.97,4520
15321,STANDARD,Cecil,50,Washington County,America/New_York,,US,40.32,-80.19,1660
15322,STANDARD,Clarksville,50,Greene County,America/New_York,,US,39.97,-80.04,1720
15323,STANDARD,Claysville,50,Washington County,America/New_York,,US,40.12,-80.41,4070
15324,PO BOX,Cokeburg,50,Washington County,America/New_York,,US,40.1,-80.07,619
15325,PO BOX,Crucible,50,Greene County,America/New_York,,US,39.95,-79.96,468
15327,STANDARD,Dilliner,50,Greene County,America/New_York,,US,39.75,-79.99,1130
15329,STANDARD,Prosperity,50,Washington County,America/New_York,,US,40.02,-80.25,1450
15330,STANDARD,Eighty Four,50,Washington County,America/New_York,,US,40.18,-80.13,5090
15331,PO BOX,Ellsworth,50,Washington County,America/New_York,,US,40.1,-80.02,968
15332,STANDARD,Finleyville,50,Washington County,America/New_York,,US,40.25,-80,7530
15333,STANDARD,Fredericktown,50,Washington County,America/New_York,,US,40.02,-80.03,1750
15334,STANDARD,Garards Fort,50,Greene County,America/New_York,,US,39.81,-79.97,186
15336,PO BOX,Gastonville,50,Washington County,America/New_York,,US,40.26,-80,116
15337,STANDARD,Graysville,50,Greene County,America/New_York,,US,39.95,-80.38,600
15338,STANDARD,Greensboro,50,Greene County,America/New_York,,US,39.78,-79.99,1380
15339,PO BOX,Hendersonville,50,Washington County,America/New_York,,US,40.32,-80.21,267
15340,STANDARD,Hickory,50,Washington County,America/New_York,,US,40.3,-80.32,1340
15341,STANDARD,Holbrook,50,Greene County,America/New_York,,US,39.84,-80.34,660
15342,STANDARD,Houston,50,Washington County,America/New_York,,US,40.25,-80.21,4540
15344,STANDARD,Jefferson,50,Greene County,America/New_York,,US,39.93,-80.05,1410
15345,STANDARD,Marianna,50,Washington County,America/New_York,,US,40.01,-80.11,1400
15346,PO BOX,Mather,50,Greene County,America/New_York,,US,39.94,-80.08,644
15347,PO BOX,Meadow Lands,50,Washington County,America/New_York,,US,40.22,-80.22,785
15348,PO BOX,Millsboro,50,Washington County,America/New_York,,US,39.99,-80,336
15349,STANDARD,Mount Morris,50,Greene County,America/New_York,,US,39.75,-80.11,1500
15350,PO BOX,Muse,50,Washington County,America/New_York,,US,40.29,-80.2,663
15351,PO BOX,Nemacolin,50,Greene County,America/New_York,,US,39.88,-79.92,736
15352,STANDARD,New Freeport,50,Greene County,America/New_York,,US,39.75,-80.45,700
15353,PO BOX,Nineveh,50,Greene County,America/New_York,,US,39.96,-80.31,104
15357,STANDARD,Rices Landing,50,Greene County,America/New_York,,US,39.94,-79.99,1440
15358,PO BOX,Richeyville,50,Washington County,America/New_York,,US,40.06,-80,812
15359,STANDARD,Rogersville,50,Greene County,America/New_York,,US,39.88,-80.28,190
15360,STANDARD,Scenery Hill,50,Washington County,America/New_York,,US,40.08,-80.07,1750
15361,PO BOX,Southview,50,Washington County,America/New_York,,US,40.33,-80.26,158
15362,STANDARD,Spraggs,50,Greene County,America/New_York,,US,39.78,-80.22,650
15363,STANDARD,Strabane,50,Washington County,America/New_York,,US,40.25,-80.2,760
15364,STANDARD,Sycamore,50,Greene County,America/New_York,,US,39.95,-80.3,600
15365,PO BOX,Taylorstown,50,Washington County,America/New_York,,US,40.17,-80.38,131
15366,PO BOX,Van Voorhis,50,Washington County,America/New_York,,US,40.16,-79.97,191
15367,STANDARD,Venetia,50,Washington County,America/New_York,,US,40.26,-80.05,9770
15368,PO BOX,Vestaburg,50,Washington County,America/New_York,,US,40.01,-79.99,546
15370,STANDARD,Waynesburg,50,Greene County,America/New_York,,US,39.89,-80.18,10100
15376,STANDARD,West Alexander,50,Washington County,America/New_York,,US,40.1,-80.5,1600
15377,STANDARD,West Finley,50,Washington County,America/New_York,,US,39.99,-80.45,590
15378,PO BOX,Westland,50,Washington County,America/New_York,,US,40.28,-80.28,126
15379,PO BOX,West Middletown,50,Washington County,America/New_York,,US,40.24,-80.43,132
15380,STANDARD,Wind Ridge,50,Greene County,America/New_York,,US,39.88,-80.46,600
15401,STANDARD,Uniontown,50,Fayette County,America/New_York,,US,39.89,-79.72,25980
15410,STANDARD,Adah,50,Fayette County,America/New_York,,US,39.91,-79.9,610
15411,STANDARD,Addison,50,Somerset County,America/New_York,,US,39.74,-79.33,530
15412,PO BOX,Allenport,50,Washington County,America/New_York,,US,40.09,-79.85,282
15413,STANDARD,Allison,50,Fayette County,America/New_York,,US,39.99,-79.87,470
15415,PO BOX,Brier Hill,50,Fayette County,America/New_York,,US,39.94,-79.83,123
15416,PO BOX,Brownfield,50,Fayette County,America/New_York,,US,39.85,-79.68,229
15417,STANDARD,Brownsville,50,Fayette County,America/New_York,,US,40.01,-79.89,6210
15419,STANDARD,California,50,Washington County,America/New_York,,US,40.05,-79.89,1460
15420,PO BOX,Cardale,50,Fayette County,America/New_York,,US,39.96,-79.87,192
15421,PO BOX,Chalk Hill,50,Fayette County,America/New_York,,US,39.85,-79.6,621
15422,PO BOX,Chestnut Ridge,50,Fayette County,America/New_York,,US,39.98,-79.81,186
15423,STANDARD,Coal Center,50,Washington County,America/New_York,,US,40.09,-79.93,1620
15424,STANDARD,Confluence,50,Somerset County,America/New_York,,US,39.8,-79.35,2050
15425,STANDARD,Connellsville,50,Fayette County,America/New_York,,US,40.01,-79.58,16000
15427,STANDARD,Daisytown,50,Washington County,America/New_York,,US,40.07,-79.97,930
15428,STANDARD,Dawson,50,Fayette County,America/New_York,,US,40.08,-79.68,1600
15429,PO BOX,Denbo,50,Washington County,America/New_York,,US,40,-79.94,200
15430,PO BOX,Dickerson Run,50,Fayette County,America/New_York,,US,40.04,-79.65,342
15431,STANDARD,Dunbar,50,Fayette County,America/New_York,,US,39.97,-79.61,3880
15432,PO BOX,Dunlevy,50,Washington County,America/New_York,,US,40.11,-79.86,366
15433,STANDARD,East Millsboro,50,Fayette County,America/New_York,,US,39.98,-79.96,600
15434,PO BOX,Elco,50,Washington County,America/New_York,,US,40.08,-79.88,232
15435,PO BOX,Fairbank,50,Fayette County,America/New_York,,US,39.94,-79.85,588
15436,STANDARD,Fairchance,50,Fayette County,America/New_York,,US,39.82,-79.75,2260
15437,STANDARD,Farmington,50,Fayette County,America/New_York,,US,39.78,-79.61,2350
15438,STANDARD,Fayette City,50,Fayette County,America/New_York,,US,40.1,-79.83,1910
15439,PO BOX,Gans,50,Monongalia County,America/New_York,,US,39.74,-79.81,98
15440,STANDARD,Gibbon Glade,50,Fayette County,America/New_York,,US,39.73,-79.56,270
15442,STANDARD,Grindstone,50,Fayette County,America/New_York,,US,40.01,-79.83,1980
15443,PO BOX,Hibbs,50,Fayette County,America/New_York,,US,39.92,-79.88,283
15444,STANDARD,Hiller,50,Fayette County,America/New_York,,US,40.01,-79.91,440
15445,STANDARD,Hopwood,50,Fayette County,America/New_York,,US,39.87,-79.7,2560
15446,STANDARD,Indian Head,50,Fayette County,America/New_York,,US,40.03,-79.4,460
15447,PO BOX,Isabella,50,Fayette County,America/New_York,,US,39.94,-79.94,145
15448,PO BOX,Jacobs Creek,50,Westmoreland County,America/New_York,,US,40.14,-79.73,179
15449,PO BOX,Keisterville,50,Fayette County,America/New_York,,US,39.96,-79.78,202
15450,STANDARD,La Belle,50,Fayette County,America/New_York,,US,40,-79.97,280
15451,STANDARD,Lake Lynn,50,Fayette County,America/New_York,,US,39.74,-79.84,710
15454,PO BOX,Leckrone,50,Fayette County,America/New_York,,US,39.86,-79.87,210
15455,PO BOX,Leisenring,50,Fayette County,America/New_York,,US,40,-79.64,301
15456,STANDARD,Lemont Furnace,50,Fayette County,America/New_York,,US,39.92,-79.64,2230
15458,STANDARD,Mc Clellandtown,50,Fayette County,America/New_York,,US,39.88,-79.86,1940
15459,STANDARD,Markleysburg,50,Fayette County,America/New_York,,US,39.73,-79.45,1320
15460,PO BOX,Martin,50,Fayette County,America/New_York,,US,39.81,-79.91,163
15461,STANDARD,Masontown,50,Fayette County,America/New_York,,US,39.84,-79.9,3500
15462,STANDARD,Melcroft,50,Fayette County,America/New_York,,US,40.06,-79.38,330
15463,PO BOX,Merrittstown,50,Fayette County,America/New_York,,US,39.97,-79.9,433
15464,STANDARD,Mill Run,50,Fayette County,America/New_York,,US,39.96,-79.45,1280
15465,PO BOX,Mount Braddock,50,Fayette County,America/New_York,,US,39.94,-79.67,324
15466,PO BOX,Newell,50,Fayette County,America/New_York,,US,40.08,-79.89,399
15467,PO BOX,New Geneva,50,Fayette County,America/New_York,,US,39.78,-79.93,164
15468,STANDARD,New Salem,50,Fayette County,America/New_York,,US,39.95,-79.83,1990
15469,STANDARD,Normalville,50,Fayette County,America/New_York,,US,40.01,-79.42,1850
15470,STANDARD,Ohiopyle,50,Fayette County,America/New_York,,US,39.87,-79.53,640
15472,PO BOX,Oliver,50,Fayette County,America/New_York,,US,39.92,-79.72,247
15473,STANDARD,Perryopolis,50,Fayette County,America/New_York,,US,40.08,-79.75,3490
15474,STANDARD,Point Marion,50,Fayette County,America/New_York,,US,39.73,-79.9,1680
15475,PO BOX,Republic,50,Fayette County,America/New_York,,US,39.95,-79.88,1062
15476,PO BOX,Ronco,50,Fayette County,America/New_York,,US,39.87,-79.92,207
15477,PO BOX,Roscoe,50,Washington County,America/New_York,,US,40.08,-79.86,970
15478,STANDARD,Smithfield,50,Fayette County,America/New_York,,US,39.8,-79.8,5450
15479,STANDARD,Smithton,50,Westmoreland County,America/New_York,,US,40.15,-79.74,1880
15480,STANDARD,Smock,50,Fayette County,America/New_York,,US,39.99,-79.75,1640
15482,PO BOX,Star Junction,50,Fayette County,America/New_York,,US,40.06,-79.77,571
15483,PO BOX,Stockdale,50,Washington County,America/New_York,,US,40.08,-79.85,485
15484,PO BOX,Uledi,50,Fayette County,America/New_York,,US,39.89,-79.78,295
15485,PO BOX,Ursina,50,Somerset County,America/New_York,,US,39.81,-79.33,101
15486,STANDARD,Vanderbilt,50,Fayette County,America/New_York,,US,40.03,-79.66,2080
15488,STANDARD,Waltersburg,50,Fayette County,America/New_York,,US,39.98,-79.77,218
15489,PO BOX,West Leisenring,50,Fayette County,America/New_York,,US,39.97,-79.7,376
15490,STANDARD,White,50,Fayette County,America/New_York,,US,40.07,-79.42,580
15492,PO BOX,Wickhaven,50,Fayette County,America/New_York,,US,40.12,-79.76,127
15501,STANDARD,Somerset,50,Somerset County,America/New_York,,US,40,-79.07,13070
15502,PO BOX,Hidden Valley,50,Somerset County,America/New_York,,US,40.04,-79.24,221
15510,UNIQUE,Somerset,50,Somerset County,America/New_York,,US,39.97,-79.04,47
15520,PO BOX,Acosta,50,Somerset County,America/New_York,,US,40.11,-79.06,263
15521,STANDARD,Alum Bank,50,Bedford County,America/New_York,,US,40.19,-78.62,1630
15522,STANDARD,Bedford,50,Bedford County,America/New_York,,US,40.01,-78.5,10320
15530,STANDARD,Berlin,50,Somerset County,America/New_York,,US,39.92,-78.95,4530
15531,STANDARD,Boswell,50,Somerset County,America/New_York,,US,40.16,-79.02,3250
15532,PO BOX,Boynton,50,Somerset County,America/New_York,,US,39.76,-79.06,146
15533,STANDARD,Breezewood,50,Bedford County,America/New_York,,US,39.99,-78.24,1250
15534,STANDARD,Buffalo Mills,50,Bedford County,America/New_York,,US,39.9,-78.69,730
15535,STANDARD,Clearville,50,Bedford County,America/New_York,,US,39.91,-78.37,1840
15536,STANDARD,Crystal Spring,50,Fulton County,America/New_York,,US,39.93,-78.21,390
15537,STANDARD,Everett,50,Bedford County,America/New_York,,US,40.01,-78.36,6970
15538,STANDARD,Fairhope,50,Somerset County,America/New_York,,US,39.89,-78.83,630
15539,STANDARD,Fishertown,50,Bedford County,America/New_York,,US,40.13,-78.59,500
15540,STANDARD,Fort Hill,50,Somerset County,America/New_York,,US,39.8,-79.24,280
15541,STANDARD,Friedens,50,Somerset County,America/New_York,,US,40.04,-79,3400
15542,STANDARD,Garrett,50,Somerset County,America/New_York,,US,39.86,-79.06,1050
15544,PO BOX,Gray,50,Somerset County,America/New_York,,US,40.14,-79.09,244
15545,STANDARD,Hyndman,50,Bedford County,America/New_York,,US,39.82,-78.72,2380
15546,STANDARD,Jenners,50,Somerset County,America/New_York,,US,40.14,-79.05,320
15547,PO BOX,Jennerstown,50,Somerset County,America/New_York,,US,40.16,-79.06,635
15548,STANDARD,Kantner,50,Somerset County,America/New_York,,US,40.11,-78.96,30
15549,PO BOX,Listie,50,Somerset County,America/New_York,,US,40.04,-79.12,88
15550,STANDARD,Manns Choice,50,Bedford County,America/New_York,,US,40,-78.59,1470
15551,STANDARD,Markleton,50,Somerset County,America/New_York,,US,39.87,-79.29,670
15552,STANDARD,Meyersdale,50,Somerset County,America/New_York,,US,39.81,-79.02,5210
15553,PO BOX,New Baltimore,50,Somerset County,America/New_York,,US,39.98,-78.77,133
15554,STANDARD,New Paris,50,Bedford County,America/New_York,,US,40.1,-78.64,2250
15555,PO BOX,Quecreek,50,Somerset County,America/New_York,,US,40.09,-79.08,78
15557,STANDARD,Rockwood,50,Somerset County,America/New_York,,US,39.91,-79.15,3370
15558,STANDARD,Salisbury,50,Somerset County,America/New_York,,US,39.75,-79.08,1700
15559,STANDARD,Schellsburg,50,Bedford County,America/New_York,,US,40.04,-78.64,1730
15560,PO BOX,Shanksville,50,Somerset County,America/New_York,,US,40.02,-78.91,275
15561,PO BOX,Sipesville,50,Somerset County,America/New_York,,US,40.1,-79.09,244
15562,STANDARD,Springs,50,Somerset County,America/New_York,,US,39.74,-79.13,310
15563,STANDARD,Stoystown,50,Somerset County,America/New_York,,US,40.1,-78.95,2610
15564,STANDARD,Wellersburg,50,Somerset County,America/New_York,,US,39.73,-78.84,83
15565,STANDARD,West Salisbury,50,Somerset County,America/New_York,,US,39.78,-79.01,63
15601,STANDARD,Greensburg,50,Westmoreland County,America/New_York,,US,40.31,-79.54,50700
15605,UNIQUE,Greensburg,50,Westmoreland County,America/New_York,,US,40.31,-79.54,0
15606,UNIQUE,Greensburg,50,Westmoreland County,America/New_York,,US,40.31,-79.54,0
15610,STANDARD,Acme,50,Westmoreland County,America/New_York,,US,40.15,-79.42,3380
15611,STANDARD,Adamsburg,50,Westmoreland County,America/New_York,,US,40.31,-79.65,430
15612,STANDARD,Alverton,50,Westmoreland County,America/New_York,,US,40.14,-79.6,380
15613,STANDARD,Apollo,50,Westmoreland County,America/New_York,,US,40.58,-79.56,12490
15615,STANDARD,Ardara,50,Westmoreland County,America/New_York,,US,40.36,-79.73,250
15616,PO BOX,Armbrust,50,Westmoreland County,America/New_York,,US,40.22,-79.55,198
15617,PO BOX,Arona,50,Westmoreland County,America/New_York,,US,40.27,-79.66,401
15618,STANDARD,Avonmore,50,Westmoreland County,America/New_York,,US,40.52,-79.47,2230
15619,PO BOX,Bovard,50,Westmoreland County,America/New_York,,US,40.34,-79.53,429
15620,STANDARD,Bradenville,50,Westmoreland County,America/New_York,,US,40.32,-79.34,720
15621,PO BOX,Calumet,50,Westmoreland County,America/New_York,,US,40.21,-79.48,140
15622,STANDARD,Champion,50,Fayette County,America/New_York,,US,40.04,-79.32,1030
15623,STANDARD,Claridge,50,Westmoreland County,America/New_York,,US,40.37,-79.62,730
15624,PO BOX,Crabtree,50,Westmoreland County,America/New_York,,US,40.36,-79.47,490
15625,PO BOX,Darragh,50,Westmoreland County,America/New_York,,US,40.27,-79.68,208
15626,STANDARD,Delmont,50,Westmoreland County,America/New_York,,US,40.41,-79.57,4840
15627,STANDARD,Derry,50,Westmoreland County,America/New_York,,US,40.33,-79.3,5770
15628,STANDARD,Donegal,50,Westmoreland County,America/New_York,,US,40.11,-79.38,460
15629,PO BOX,East Vandergrift,50,Westmoreland County,America/New_York,,US,40.6,-79.56,624
15631,PO BOX,Everson,50,Fayette County,America/New_York,,US,40.09,-79.58,923
15632,STANDARD,Export,50,Westmoreland County,America/New_York,,US,40.41,-79.62,9040
15633,PO BOX,Forbes Road,50,Westmoreland County,America/New_York,,US,40.36,-79.52,276
15634,STANDARD,Grapeville,50,Westmoreland County,America/New_York,,US,40.32,-79.6,530
15635,PO BOX,Hannastown,50,Westmoreland County,America/New_York,,US,40.35,-79.5,257
15636,STANDARD,Harrison City,50,Westmoreland County,America/New_York,,US,40.37,-79.66,3930
15637,STANDARD,Herminie,50,Westmoreland County,America/New_York,,US,40.26,-79.71,1730
15638,PO BOX,Hostetter,50,Westmoreland County,America/New_York,,US,40.26,-79.4,307
15639,STANDARD,Hunker,50,Westmoreland County,America/New_York,,US,40.2,-79.61,1750
15640,PO BOX,Hutchinson,50,Westmoreland County,America/New_York,,US,40.22,-79.73,354
15641,STANDARD,Hyde Park,50,Westmoreland County,America/New_York,,US,40.63,-79.59,470
15642,STANDARD,Irwin,50,Westmoreland County,America/New_York,,US,40.32,-79.69,43820
15644,STANDARD,Jeannette,50,Westmoreland County,America/New_York,,US,40.33,-79.62,16140
15646,STANDARD,Jones Mills,50,Westmoreland County,America/New_York,,US,40.08,-79.33,230
15647,STANDARD,Larimer,50,Westmoreland County,America/New_York,,US,40.35,-79.72,340
15650,STANDARD,Latrobe,50,Westmoreland County,America/New_York,,US,40.31,-79.38,23730
15655,STANDARD,Laughlintown,50,Westmoreland County,America/New_York,,US,40.19,-79.16,550
15656,STANDARD,Leechburg,50,Westmoreland County,America/New_York,,US,40.63,-79.6,9450
15658,STANDARD,Ligonier,50,Westmoreland County,America/New_York,,US,40.24,-79.23,7320
15660,PO BOX,Lowber,50,Westmoreland County,America/New_York,,US,40.24,-79.77,230
15661,STANDARD,Loyalhanna,50,Westmoreland County,America/New_York,,US,40.32,-79.36,560
15662,PO BOX,Luxor,50,Westmoreland County,America/New_York,,US,40.33,-79.48,244
15663,PO BOX,Madison,50,Westmoreland County,America/New_York,,US,40.24,-79.67,538
15664,PO BOX,Mammoth,50,Westmoreland County,America/New_York,,US,40.16,-79.51,125
15665,STANDARD,Manor,50,Westmoreland County,America/New_York,,US,40.34,-79.66,1570
15666,STANDARD,Mount Pleasant,50,Westmoreland County,America/New_York,,US,40.15,-79.54,13940
15668,STANDARD,Murrysville,50,Westmoreland County,America/New_York,,US,40.46,-79.67,13390
15670,STANDARD,New Alexandria,50,Westmoreland County,America/New_York,,US,40.39,-79.41,3170
15671,STANDARD,New Derry,50,Westmoreland County,America/New_York,,US,40.36,-79.32,700
15672,STANDARD,New Stanton,50,Westmoreland County,America/New_York,,US,40.22,-79.6,3090
15673,PO BOX,North Apollo,50,Armstrong County,America/New_York,,US,40.59,-79.56,1289
15674,PO BOX,Norvelt,50,Westmoreland County,America/New_York,,US,40.16,-79.51,392
15675,STANDARD,Penn,50,Westmoreland County,America/New_York,,US,40.34,-79.64,920
15676,PO BOX,Pleasant Unity,50,Westmoreland County,America/New_York,,US,40.24,-79.47,593
15677,STANDARD,Rector,50,Westmoreland County,America/New_York,,US,40.14,-79.24,410
15678,STANDARD,Rillton,50,Westmoreland County,America/New_York,,US,40.29,-79.73,570
